Collect    ,Sampling,Time ,TEMP,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,Location Description,Lat,Lon,geometry
2020-09-28 00:00:00,WW_57,1010.0,18.0,5.57,7.7,8.771,<0.3,<1,1.622,1716,22,4,5.65,<0.005,1000,5.3,188.6,1.077,764.772,207.3,0.0026,0.04318,0.00241,0.03163,0.0495,0.00298,0.01339,4.866,88.45,36.48,371,0.3039,Little Calumet River @ Ashland Ave.,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778)
2020-09-28 00:00:00,WW_59,930.0,20.0,7.25,7.4,3.917,<0.3,<1,2.018,488,11,<4,<5,<0.005,50,6.3,90.544,0.416,106.81,146.3,0.00253,0.02472,0.0023,0.02343,0.0073,0.00242,0.01511,5.058,54.53,20.16,219,0.16805,Cal-Sag Channel @ Cicero Ave.,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167)
2020-09-28 00:00:00,WW_43,845.0,20.0,7.71,7.3,5.36,<0.3,<1,1.898,498,11,<4,<5,<0.005,<10,11.8,95.256,0.436,103.289,144.3,0.00264,0.02316,<0.002,<0.02,0.00241,0.00277,0.01081,2.653,54.58,20.36,220,0.17291,Cal-Sag Channel @ Route # 83,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889)
2020-10-05 00:00:00,WW_109,905.0,11.0,9.02,7.8,11.117,<0.3,<1,1.774,526,<4,<4,7.84,<0.005,450,<1.0,158.663,0.432,75.469,132.4,<0.002,0.02426,0.00372,0.03657,0.00869,0.00406,0.01167,2.054,55.26,22.66,231,0.20237,Salt Creek @ Brookfield Ave.,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111)
2020-10-05 00:00:00,WW_109,905.0,11.0,9.02,7.8,11.117,<0.3,<1,1.774,526,<4,<4,7.84,<0.005,450,<1.0,158.663,0.432,75.469,132.4,<0.002,0.02426,0.00372,0.03657,0.00869,0.00406,0.01167,2.054,55.26,22.66,231,0.20237,Salt Creek @ Brookfield Ave.,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333)
2020-10-05 00:00:00,WW_22,950.0,12.0,8.57,7.9,8.552,<0.3,<1,0.83,530,<4,<4,5.73,<0.005,150,<1.0,162.363,0.417,74.114,155.4,<0.002,0.03233,0.00301,0.0372,0.01022,0.00361,0.01183,2.056,57.92,23.98,243,0.17353,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333)
2020-10-05 00:00:00,WW_23,1050.0,13.0,8.22,7.9,6.75,<0.3,<1,0.672,516,8,<4,5.18,<0.005,20,1,161.098,0.374,70.434,154.2,<0.002,0.032,0.00253,0.03474,0.00968,0.00322,<0.010,8.159,55.06,23.01,232,0.1724,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167)
2020-10-05 00:00:00,WW_91,1200.0,13.0,14.8,8.5,5.596,<0.3,<1,0.512,508,<4,<4,5.17,<0.005,40,1.8,157.803,0.347,73.847,154.4,<0.002,0.03195,0.00255,0.03736,0.00472,0.00268,<0.010,0.883,56.66,24.81,244,0.17074,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667)
2020-10-05 00:00:00,WW_92,1230.0,17.0,6.27,7.7,5.919,0.347,<1,1.078,436,6,<4,<5,<0.005,40,1.9,108.073,0.512,88.205,132.4,<0.002,0.02016,<0.002,0.02367,0.011,0.00518,0.01135,2.627,51.84,18.33,205,0.16538,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-10-12 00:00:00,WW_112,940.0,16.0,9.62,8.3,<0.25,<0.3,<1,<0.15,240,7,<4,<5,<0.005,50,2.6,17.775,0.109,25.578,115.5,<0.002,0.01961,<0.002,0.03251,<0.002,<0.002,<0.010,1.43,36.74,12.42,143,0.02314,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056)
2020-10-12 00:00:00,WW_36,1015.0,20.0,8.08,7.1,11.564,<0.3,1.093,2.844,454,4,<4,<5,<0.005,400,<1.0,91.419,0.591,42.492,113.5,<0.002,0.02028,0.00277,0.02799,0.00525,0.01015,0.02609,1.089,47.36,17.0,188,0.15191,North Shore Channel @ Touhy Ave.,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611)
2020-10-12 00:00:00,WW_96,1055.0,17.0,8.58,8,11.008,<0.3,<1,0.274,750,4,<4,6.18,T/X,60,1.3,170.452,0.451,57.075,146.5,<0.002,0.03473,0.00394,0.03601,0.00729,0.00213,<0.010,1.348,54.38,22.6,229,0.13202,North Branch Chicago River @ Albany Ave.,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333)
2020-10-12 00:00:00,WW_73,1225.0,19.0,6.73,7.3,14.636,0.355,1.385,2.412,456,13,<4,<5,<0.005,250,1,104.586,0.59,45.713,119.5,<0.002,0.02111,0.00219,0.03442,0.01097,0.00491,0.02131,3,48.7,17.76,195,0.13028,North Branch Chicago River @ Diversey Ave.,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833)
2020-10-12 00:00:00,WW_92,940.0,17.0,6.07,7.2,7.039,0.357,1.095,2.113,680,6,<4,<5,<0.005,<10,3.3,112.484,0.523,98.342,130,0.0027,0.0193,<0.002,0.02207,0.01111,0.00409,0.01422,1.763,51.11,18.74,205,0.16205,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-10-12 00:00:00,WW_37,1140.0,19.0,7.41,7.3,11.35,<0.3,1.159,2.167,474,5,<4,<5,<0.005,280,1,103.101,0.597,45.052,117.8,<0.002,0.0211,0.00228,0.03428,0.00544,0.00704,0.01929,1.016,48.65,17.7,194,0.13469,North Branch Chicago River @ Wilson Ave.,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722)
2020-10-19 00:00:00,WW_100,915.0,14.0,9.04,7.8,0.541,<0.3,<1,<0.15,192,<4,<4,<5,<0.005,1000,1.1,19.127,0.125,25.633,111.5,<0.002,0.02325,0.00229,<0.02,<0.002,<0.002,<0.010,0.963,36.68,12.88,145,0.02705,Chicago River Main Stem @ Wells St.,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278)
2020-10-19 00:00:00,WW_108,855.0,14.0,7.21,7.5,5.299,0.881,1.169,1.231,320,10,<4,<5,<0.005,20,<1.0,69.462,0.378,36.36,117.4,<0.002,0.02154,0.00239,0.02205,0.0098,0.00828,0.01407,6.405,43.07,15.4,171,0.08382,South Branch Chicago River @ Loomis St.,41.8459,-87.66064167,POINT (-87.66064167 41.8459)
2020-10-19 00:00:00,WW_99,1020.0,13.0,8.13,7.8,4.257,<0.3,<1,0.777,328,8,<4,<5,<0.005,<10,9.9,71.586,0.341,37.466,122.6,<0.002,0.02178,<0.002,<0.02,0.00492,0.0044,0.01098,-----,43.24,14.95,170,0.08514,"South Fork, South Branch Chicago River @ Archer Ave.",41.83855,-87.66398333,POINT (-87.66398333 41.83855)
2020-10-19 00:00:00,WW_75,940.0,13.0,8.25,7.8,3.224,<0.3,<1,0.683,252,8,<4,<5,<0.005,20,2.3,44.135,0.256,31.901,115.4,<0.002,0.02094,<0.002,<0.02,0.00487,0.00208,0.01738,4.129,41.03,14.56,162,0.05661,Chicago Sanitary & Ship Canal @ Cicero Ave.,41.819575,-87.74331389,POINT (-87.74331389 41.819575)
2020-10-19 00:00:00,WW_41,1010.0,17.0,7.74,7.2,7.146,<0.3,1.16,1.084,434,4,<4,5.57,<0.005,6600,1.2,97.429,0.508,69.673,123.3,<0.002,0.01769,<0.002,0.0266,0.00543,0.00491,0.01766,2.478,50.12,16.84,194,0.16858,Chicago Sanitary & Ship Canal @ Harlem Ave.,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111)
2020-10-19 00:00:00,WW_92,1130.0,15.0,6.36,7.5,6.14,<0.3,<1,1.438,456,4,<4,5.49,<0.005,80,1.5,99.867,0.497,82.237,129.5,<0.002,0.01935,<0.002,0.02109,0.01051,0.00474,0.01858,3.858,51.49,18.28,204,0.15071,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-10-19 00:00:00,WW_48,1110.0,15.0,6.69,7.4,6.095,<0.3,1.068,1.538,440,6,<4,5.16,<0.005,330,2.3,96.946,0.49,77.807,131,<0.002,0.01905,<0.002,0.02146,0.01054,0.00439,0.01676,2.727,52.43,18.77,208,0.14478,Chicago Sanitary & Ship Canal @ Stephen St.,41.67955,-87.99958889,POINT (-87.99958889 41.67955)
2020-10-26 00:00:00,WW_56,1130.0,12.0,8.05,8.1,3.105,<0.3,<1,<0.15,334,5,<4,<5,<0.005,20,2.5,62.963,0.333,58.463,122.2,<0.002,0.02406,<0.002,0.02196,0.01196,<0.002,<0.010,8.246,44.36,15.97,177,0.0922,Little Calumet River @ Indiana Ave.,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056)
2020-10-26 00:00:00,WW_76,1105.0,14.0,7.82,7.1,8.505,<0.3,<1,2.002,430,6,<4,<5,<0.005,70,2,91.679,0.388,69.722,129.5,0.00223,0.01857,<0.002,0.02725,0.02138,0.00258,0.01075,4.389,48.51,16.86,191,0.11434,Little Calumet River @ Halsted St.,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389)
2020-10-26 00:00:00,WW_57,1035.0,10.0,7.81,7.7,2.94,<0.3,<1,0.492,748,12,<4,6.1,<0.005,260,3.2,113.252,0.362,235.911,153.7,<0.002,0.0266,<0.002,0.08417,0.03095,<0.002,<0.010,2.929,56.3,21.73,230,0.14755,Little Calumet River @ Ashland Ave.,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778)
2020-10-26 00:00:00,WW_59,955.0,13.0,7.81,7.3,4.88,<0.3,<1,1.648,654,6,<4,<5,<0.005,40,2,86.008,0.355,82.571,130.1,0.00233,0.02023,0.00331,0.02908,0.02048,0.00308,<0.010,5.148,49.6,17.66,197,0.10938,Cal-Sag Channel @ Cicero Ave.,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167)
2020-10-26 00:00:00,WW_43,910.0,13.0,7.34,7.3,3.975,<0.3,<1,1.107,498,8,<4,<5,<0.005,40,2,79.272,0.307,78.361,106.3,<0.002,0.01949,<0.002,0.02966,0.01561,<0.002,<0.010,5.227,43.31,15.17,171,0.09972,Cal-Sag Channel @ Route # 83,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889)
2020-10-27 00:00:00,WW_86,900.0,13.0,6.45,7.5,3.532,<0.3,<1,0.208,390,9,<4,<5,<0.005,90,2.5,68.184,0.51,85.714,133.4,<0.002,0.02496,<0.002,0.04751,0.01712,<0.002,<0.010,23.394,53.69,18.53,210,0.11965,Grand Calumet River @ Burnham Ave.,41.63131944,-87.5391,POINT (-87.5391 41.63131944)
2020-10-27 00:00:00,WW_92,1030.0,13.0,6.67,7.1,5.809,0.358,<1,0.893,610,5,<4,<5,<0.005,210,<1.0,92.369,0.373,85.858,112,<0.002,0.01799,<0.002,0.02616,0.01057,0.00931,0.01191,2.062,44.74,15.89,177,0.13394,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-11-02 00:00:00,WW_109,850.0,5.0,10.8,7.5,9.91,<0.3,<1,2.097,558,<4,<4,6.02,<0.005,500,<1.0,150.008,0.383,77.758,152.2,<0.002,0.02767,0.00379,0.06165,0.01713,0.00431,0.01257,1.113,64.67,25.78,268,0.17534,Salt Creek @ Brookfield Ave.,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111)
2020-11-02 00:00:00,WW_109,850.0,5.0,10.8,7.5,9.91,<0.3,<1,2.097,558,<4,<4,6.02,<0.005,500,<1.0,150.008,0.383,77.758,152.2,<0.002,0.02767,0.00379,0.06165,0.01713,0.00431,0.01257,1.113,64.67,25.78,268,0.17534,Salt Creek @ Brookfield Ave.,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333)
2020-11-02 00:00:00,WW_22,925.0,6.0,11.22,7.6,6.03,<0.3,<1,0.821,552,5,<4,6.3,<0.005,170,2.8,143.97,0.324,70.618,184,<0.002,0.03479,0.00254,0.06078,0.01869,0.00349,0.01003,1.126,64.55,26.7,271,0.14696,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333)
2020-11-02 00:00:00,WW_23,1000.0,6.0,10.87,7.8,5.09,<0.3,<1,0.58,570,6,<4,5.98,<0.005,40,2.2,144.321,0.3,77.699,182.5,<0.002,0.03405,0.00239,0.05846,0.0198,0.00294,<0.010,1.263,63.91,28.35,276,0.1405,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167)
2020-11-02 00:00:00,WW_91,1100.0,5.0,12.28,7.9,4.592,<0.3,<1,0.355,522,7,<4,6.23,<0.005,30,3.4,141.217,0.285,68.417,178.1,<0.002,0.0308,0.00233,0.04949,0.01245,0.0024,<0.010,1.335,62.02,26.31,263,0.13932,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667)
2020-11-02 00:00:00,WW_92,1135.0,12.0,8.07,7.4,5.015,<0.3,<1,0.611,416,6,<4,<5,<0.005,710,1.3,96.527,0.434,70.475,118.9,<0.002,0.01834,<0.002,0.02823,0.01543,0.00477,0.01603,3.306,45.86,15.27,177,0.11943,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-11-09 00:00:00,WW_112,900.0,14.0,9.03,7.5,3.403,<0.3,<1,0.613,280,7,<4,<5,<0.005,90,19,61.037,0.297,34.82,125.2,<0.002,0.02179,0.00237,0.03051,0.00236,0.00511,T/X,1.018,43.59,13.9,166,0.07149,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056)
2020-11-09 00:00:00,WW_36,930.0,17.0,8.61,7,12.169,<0.3,1.062,2.327,402,<4,<4,5.12,<0.005,180,<1.0,98.115,0.608,45.166,114.9,<0.002,0.02058,0.00375,0.02701,0.00306,0.00847,0.02437,<0.5,48.8,17.02,192,0.14077,North Shore Channel @ Touhy Ave.,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611)
2020-11-09 00:00:00,WW_96,1000.0,14.0,7.36,7.4,1.288,<0.3,<1,0.329,500,<4,<4,6.24,<0.005,30,1.5,153.092,0.276,48.644,172.8,<0.002,0.03346,0.0028,0.11275,0.01617,<0.002,<0.010,0.954,57.42,22.29,235,0.08787,North Branch Chicago River @ Albany Ave.,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333)
2020-11-09 00:00:00,WW_73,1100.0,17.0,6.77,7.3,9.254,<0.3,<1,1.817,408,8,<4,5.2,<0.005,99,1,108.1,0.565,46.438,129.2,<0.002,0.02159,0.00277,0.05482,0.01292,0.00918,0.0176,0.902,51.69,18.23,204,0.12708,North Branch Chicago River @ Diversey Ave.,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833)
2020-11-09 00:00:00,WW_92,1240.0,14.0,7.32,7.2,5.639,<0.3,<1,1.615,468,6,<4,<5,<0.005,80,2,105.598,0.443,92.033,134.3,<0.002,0.01885,<0.002,0.02366,0.01643,0.00478,0.01447,1.255,53.85,18.53,211,0.16289,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-11-09 00:00:00,WW_37,1030.0,17.0,7.35,7.3,9.446,<0.3,<1,2.01,410,<4,<4,5.3,<0.005,140,<1.0,106.297,0.568,46.008,127.1,<0.002,0.02181,0.00318,0.04329,0.00654,0.00851,0.02057,0.517,50.23,17.79,199,0.12801,North Branch Chicago River @ Wilson Ave.,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722)
2020-11-16 00:00:00,WW_100,850.0,9.0,10.43,7.1,2.648,<0.3,<1,0.515,242,<4,<4,<5,<0.005,870,<1.0,46.282,0.235,31.397,114.9,<0.002,0.02305,0.00423,0.03419,0.00525,0.00279,<0.010,0.896,40.77,13.87,159,0.06081,Chicago River Main Stem @ Wells St.,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278)
2020-11-16 00:00:00,WW_108,850.0,12.0,7.63,7.5,7.607,0.569,1.215,1.561,382,8,<4,<5,<0.005,20,1.8,97.235,0.505,43.834,126.7,<0.002,0.02258,0.00328,0.04132,0.01421,0.00715,0.01564,5.145,50.01,17.36,196,0.12463,South Branch Chicago River @ Loomis St.,41.8459,-87.66064167,POINT (-87.66064167 41.8459)
2020-11-16 00:00:00,WW_99,950.0,11.0,7.54,7.1,7.528,<0.3,<1,1.309,368,9,<4,<5,<0.005,40,1.5,92.507,0.457,42.89,125.3,<0.002,0.02324,0.00384,0.04702,0.01519,0.00706,0.01496,-----,50.93,17.62,200,0.11451,"South Fork, South Branch Chicago River @ Archer Ave.",41.83855,-87.66398333,POINT (-87.66398333 41.83855)
2020-11-16 00:00:00,WW_75,930.0,10.0,8.61,7.7,7.666,0.416,<1,1.188,372,5,<4,<5,<0.005,70,1.5,93.172,0.483,44.841,126.9,<0.002,0.02102,0.00301,0.0288,0.00799,0.00833,0.0149,2.363,49.78,17.06,195,0.1212,Chicago Sanitary & Ship Canal @ Cicero Ave.,41.819575,-87.74331389,POINT (-87.74331389 41.819575)
2020-11-16 00:00:00,WW_41,1015.0,13.0,8.05,7.1,7.268,<0.3,<1,0.499,408,4,<4,5.73,<0.005,5500,1.2,98.478,0.429,52.941,114,<0.002,0.01743,<0.002,0.03671,0.01297,0.00533,0.01309,0.737,47.17,14.63,178,0.12991,Chicago Sanitary & Ship Canal @ Harlem Ave.,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111)
2020-11-16 00:00:00,WW_92,1125.0,12.0,6.95,7,6.978,<0.3,<1,1.112,510,9,<4,5.3,0.005,230,1.1,121.804,0.549,109.98,133.1,<0.002,0.02033,0.00356,0.03496,0.01749,0.00632,0.01813,1.73,56.66,19.48,222,0.16858,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-11-16 00:00:00,WW_48,1150.0,12.0,7.41,7.3,7.201,0.513,<1,1.503,520,12,<4,5.74,0.005,2500,1.8,116.28,0.492,104.574,135.9,<0.002,0.01926,<0.002,0.04166,0.02299,0.00491,0.01775,1.027,56.9,19.5,222,0.25397,Chicago Sanitary & Ship Canal @ Stephen St.,41.67955,-87.99958889,POINT (-87.99958889 41.67955)
2020-11-23 00:00:00,WW_86,856.0,12.0,6.96,7.1,3.615,<0.3,<1,0.276,376,5,<4,<5,<0.005,770,2.3,71.596,0.491,77.112,139.4,<0.002,0.02432,<0.002,0.05182,0.02006,<0.002,0.01045,21.592,51.94,17.59,202,0.12878,Grand Calumet River @ Burnham Ave.,41.63131944,-87.5391,POINT (-87.5391 41.63131944)
2020-11-23 00:00:00,WW_56,1110.0,9.0,9.47,7.8,2.947,<0.3,<1,0.192,366,4,<4,<5,<0.005,20,2.3,71.274,0.367,73.707,134.7,<0.002,0.02475,<0.002,<0.02,0.01027,<0.002,0.01116,5.695,49.46,17.32,195,0.11135,Little Calumet River @ Indiana Ave.,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056)
2020-11-23 00:00:00,WW_76,1050.0,11.0,8.91,7.4,6.011,<0.3,<1,1.57,452,<4,<4,5.43,<0.005,30,2.6,102.201,0.464,79.505,145,0.00201,0.02027,<0.002,0.02701,0.01168,0.00281,0.0134,2.629,55.06,18.83,215,0.17655,Little Calumet River @ Halsted St.,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389)
2020-11-23 00:00:00,WW_57,1020.0,7.0,8.27,7.8,6.25,<0.3,<1,0.856,1342,9,<4,6.44,<0.005,860,3.1,177.889,0.988,580.145,207.5,<0.002,0.03148,0.00203,0.07831,0.04621,0.00256,0.01857,2.94,80.74,33.0,338,0.24424,Little Calumet River @ Ashland Ave.,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778)
2020-11-23 00:00:00,WW_59,950.0,10.0,8.44,7.5,5.139,<0.3,<1,2.501,570,7,<4,5.8,<0.005,30,2.1,115.444,0.555,145.359,159.1,0.0023,0.01936,<0.002,0.03378,0.02147,0.00307,0.01513,3.431,57.28,20.55,228,0.16919,Cal-Sag Channel @ Cicero Ave.,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167)
2020-11-23 00:00:00,WW_43,920.0,9.0,8.43,7.4,4.098,<0.3,<1,2.67,502,12,<4,5.75,<0.005,30,3.1,102.9,0.43,114.698,149.4,0.0022,0.02127,<0.002,0.02573,0.01925,0.00281,0.01295,4.372,57.46,20.53,228,0.17031,Cal-Sag Channel @ Route # 83,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889)
2020-11-23 00:00:00,WW_92,1035.0,10.0,7.45,7.2,6.13,<0.3,<1,0.862,514,<4,<4,5.2,<0.005,30,1.2,116.22,0.5,109.209,136.4,<0.002,0.01807,<0.002,0.0359,0.01455,0.00474,0.01348,2.726,52.83,18.23,207,0.16013,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-11-30 00:00:00,WW_92,900.0,10.0,7.84,7,5.188,<0.3,<1,1.026,484,7,<4,5.34,<0.005,780,1.3,109.527,0.432,91.742,130.2,<0.002,0.01727,<0.002,0.03546,0.01721,0.00433,0.01703,-----,49.04,16.85,192,0.17521,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-12-07 00:00:00,WW_109,900.0,4.0,11.29,8,11.194,<0.3,<1,2.119,598,<4,<4,6.62,<0.005,970,2.9,161.14,0.388,74.904,166.3,<0.002,0.02635,0.00318,0.05059,0.01631,0.00416,T/X,1.073,69.25,27.47,286,0.36403,Salt Creek @ Brookfield Ave.,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111)
2020-12-07 00:00:00,WW_109,900.0,4.0,11.29,8,11.194,<0.3,<1,2.119,598,<4,<4,6.62,<0.005,970,2.9,161.14,0.388,74.904,166.3,<0.002,0.02635,0.00318,0.05059,0.01631,0.00416,T/X,1.073,69.25,27.47,286,0.36403,Salt Creek @ Brookfield Ave.,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333)
2020-12-07 00:00:00,WW_22,937.0,4.0,12.13,8.2,6.649,<0.3,<1,0.67,598,6,<4,6.49,<0.005,250,7.2,149.016,0.345,67.921,202.6,<0.002,0.03725,0.00208,0.04494,0.01497,0.00286,T/X,0.799,71.87,30.48,305,0.1954,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333)
2020-12-07 00:00:00,WW_23,1015.0,3.0,12.17,8.2,6.499,<0.3,<1,0.641,574,9,<4,6.5,<0.005,160,10,152.503,0.345,75.429,201.9,<0.002,0.03664,0.00231,0.0411,0.01631,0.00285,T/X,1.919,73.79,32.32,317,0.29683,Des Plaines River @ Willow Springs Rd.,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167)
2020-12-07 00:00:00,WW_91,1115.0,3.0,13.68,8.3,5.665,<0.3,<1,0.479,576,7,<4,6.59,<0.005,70,15.7,141.64,0.311,65.872,205.2,<0.002,0.03425,0.00238,0.0451,0.00613,0.00327,T/X,1.621,72.13,30.9,307,0.28178,Des Plaines River @ Material Service Rd.,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667)
2020-12-07 00:00:00,WW_92,1150.0,8.0,8.14,7.5,7.406,<0.3,<1,1.476,542,6,<4,5.39,0.005,120,1.4,127.42,0.501,92.548,147.9,<0.002,0.01917,0.00263,0.02352,0.0141,0.00376,T/X,1.944,59.86,21.33,237,0.17633,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-12-14 00:00:00,WW_112,905.0,4.0,12.16,7.8,1.784,<0.3,<1,0.413,272,6,<4,<5,<0.005,60,33.1,62.627,0.2,29.743,124.8,<0.002,0.02548,0.00209,0.1184,0.00226,0.00228,<0.010,<0.5,43.72,13.08,163,0.05038,North Shore Channel @ Dempster St.,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056)
2020-12-14 00:00:00,WW_36,1000.0,13.0,9.24,7.1,6.469,<0.3,<1,0.639,476,4,4,5.26,<0.005,9200,<1.0,109.064,0.437,48.43,193.5,<0.002,0.02639,0.00211,0.02045,0.00373,0.00395,0.02189,<0.5,66.77,24.08,266,0.13415,North Shore Channel @ Touhy Ave.,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611)
2020-12-14 00:00:00,WW_96,1040.0,4.0,11.29,7.8,2.606,<0.3,<1,0.507,404,22,5,6.56,<0.005,760,8.3,103.741,0.234,50.265,158.6,<0.002,0.02764,0.00242,0.06531,0.01183,<0.002,<0.010,0.648,52.45,20.11,214,0.06554,North Branch Chicago River @ Albany Ave.,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333)
2020-12-14 00:00:00,WW_73,1200.0,7.0,10.13,7.4,5.02,<0.3,<1,0.272,438,11,<4,5.16,<0.005,4000,6.5,103.786,0.301,45.719,171,<0.002,0.02548,0.00237,0.05149,0.01059,0.00219,<0.010,0.694,57.77,21.48,233,0.08,North Branch Chicago River @ Diversey Ave.,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833)
2020-12-14 00:00:00,WW_92,1340.0,10.0,7.95,7.2,5.732,1.429,1.648,1.915,486,10,<4,6.17,0.005,17000,<1.0,112.87,0.454,90.437,139.4,<0.002,0.01894,0.00289,0.03485,0.02003,0.00612,0.01685,1.291,53.19,18.95,211,0.14001,Chicago Sanitary & Ship Canal @ Lockport Powerhouse Forebay,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889)
2020-12-14 00:00:00,WW_37,1120.0,8.0,10.35,7.4,5.329,<0.3,<1,0.607,454,13,<4,5.11,<0.005,5100,4.7,105.422,0.315,48.945,172.6,<0.002,0.02679,T/X,0.0488,0.00861,0.00245,0.01127,0.708,58.94,21.79,237,0.0893,North Branch Chicago River @ Wilson Ave.,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722)
2021-01-04 00:00:00,WW_109,900.0,3.0,11.66,7.9,4.878,<0.3,<1,0.855,1470,12,<4,5.69,0.006,2500,11,656.341,0.22,64.71,165.4,<0.002,0.04274,<0.002,0.04216,0.02432,<0.002,<0.010,2.029,77.47,28.26,310,0.11472,Salt Creek @ Brookfield Ave.,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111)
2021-01-04 00:00:00,WW_109,900.0,3.0,11.66,7.9,4.878,<0.3,<1,0.855,1470,12,<4,5.69,0.006,2500,11,656.341,0.22,64.71,165.4,<0.002,0.04274,<0.002,0.04216,0.02432,<0.002,<0.010,2.029,77.47,28.26,310,0.11472,Salt Creek @ Brookfield Ave.,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333)
2021-01-04 00:00:00,WW_22,940.0,3.0,12.17,8,4.053,<0.3,<1,0.44,1418,11,<4,5.53,0.006,2000,8.4,592.87,0.219,59.656,185.9,<0.002,0.04795,<0.002,0.03826,0.02862,<0.002,<0.010,1.975,75.59,29.37,310,0.10389,Des Plaines River @ Ogden Ave.,41.82093333,-87.8109,POINT (-87.8109 41.82093333)
